Id,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice,Age,Remodeled,TotalRooms,ZoningLotInteraction,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
2061,20,10425.0,5,1956,1958,0.0,1151.5104679862848,,68,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2062,20,11556.0,6,1952,1952,0.0,713.166727012493,,72,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2063,20,9373.0,6,1953,1953,196.0,1156.0061916050042,,71,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2064,20,12774.0,5,1953,1953,128.0,930.0655874945887,,71,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2065,20,14250.0,5,1957,1957,0.0,1002.137420689182,,67,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2066,20,8838.0,3,1957,1982,0.0,0.0,,67,1,6,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2067,90,12436.0,5,1957,1957,0.0,2007.4314889771713,,67,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2068,20,10122.0,6,1948,1950,0.0,0.0,,76,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2069,50,7506.0,8,1925,1950,0.0,782.9346808470735,,99,1,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2070,30,5400.0,7,1940,2005,0.0,694.6186263355772,,84,1,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2071,50,10836.0,5,1922,1950,0.0,913.9446240045022,,102,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2072,20,10180.0,6,1968,1968,0.0,1005.4343041365323,,56,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2073,20,,7,1958,2001,0.0,1274.4605849863653,,66,1,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2074,20,12929.0,6,1960,1993,0.0,1108.6123985982385,,64,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2075,20,7200.0,7,1951,1951,0.0,725.6309305948668,,73,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2076,20,8000.0,6,1959,1959,488.0,1203.8361996038159,,65,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2077,20,8000.0,5,1962,1962,319.0,1114.8841314816955,,62,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2078,50,8064.0,6,1948,1950,0.0,665.1523787107982,,76,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2079,45,6390.0,7,1954,1954,0.0,950.9519791559497,,70,0,16,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2080,50,7200.0,5,1954,1954,0.0,796.1400420611237,,70,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2081,90,8513.0,5,1961,1961,0.0,1780.0223450810877,,63,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2082,50,7200.0,6,1955,1967,0.0,720.5623688631093,,69,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2083,20,7200.0,7,1954,1954,0.0,722.1063626457919,,70,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,20,7590.0,5,1963,1963,0.0,1160.1165702810097,,61,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2085,20,9836.0,5,2008,2008,0.0,191.0477421691249,,16,0,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2086,50,9184.0,7,1948,2005,0.0,827.7850713356015,,76,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2087,70,,5,1910,2003,0.0,734.0217777439226,,114,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,30,4800.0,4,1940,1950,0.0,754.3373871323818,,84,1,12,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,75,,7,1915,2005,0.0,737.717835068226,,109,1,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2090,190,,6,1910,1996,0.0,933.0418208371457,,114,1,11,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2091,50,7628.0,6,1940,1985,0.0,722.8404619579845,,84,1,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2092,50,7308.0,5,1920,1950,0.0,1021.0786400157531,,104,1,12,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2093,30,5400.0,6,1920,2006,0.0,973.7692477601232,,104,1,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2094,190,10800.0,6,1940,1950,0.0,904.6053904823071,,84,1,11,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2095,30,6756.0,6,1910,1950,0.0,502.39162046324594,,114,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2096,50,5914.0,9,1890,1996,0.0,618.2854607218544,,134,1,17,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2097,50,9000.0,6,1946,1950,0.0,795.814088382778,,78,1,15,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2098,20,,5,1946,1950,0.0,476.59000717333385,,78,1,14,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2099,20,12205.0,1,1949,1992,0.0,440.4412464167623,,75,1,7,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,190,9142.0,5,1900,2006,0.0,782.4154242820059,,124,1,11,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2101,75,5350.0,8,1920,1965,0.0,555.2158888073434,,104,1,15,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2102,50,,7,1900,2003,0.0,294.7304706298094,,124,1,13,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2103,190,,5,1920,1960,0.0,964.406573091565,,104,1,8,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,70,6000.0,9,1905,2005,0.0,552.4611708897007,,119,1,13,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2105,70,11340.0,1,1920,1950,0.0,723.1253939924792,,104,1,4,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,70,10800.0,7,1890,1999,0.0,1324.4433123721797,,134,1,15,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2107,20,9750.0,6,1959,1959,0.0,1228.9629703960522,,65,0,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2108,20,8516.0,6,1958,2006,0.0,839.5773996737848,,66,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2109,30,7111.0,7,1928,1983,273.0,1167.2579628806993,,96,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,50,7425.0,7,1945,1950,0.0,782.3440272510203,,79,1,11,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2111,50,,5,1935,1950,0.0,1101.171126811851,,89,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2112,50,5000.0,7,1941,2006,0.0,656.1995104526997,,83,1,16,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2113,70,5870.0,9,1900,2000,0.0,478.5744325782468,,124,1,12,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2114,50,6000.0,7,1940,1989,0.0,1027.8862943664562,,84,1,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2115,30,6000.0,7,1924,2003,0.0,1045.6852663636196,,100,1,15,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2116,50,6000.0,7,1937,2000,162.0,969.1842158033462,,87,1,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2117,50,6000.0,5,1939,1950,0.0,668.7981071811628,,85,1,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2118,45,,7,1926,1950,0.0,967.8421821928215,,98,1,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2119,50,5520.0,7,1920,1997,0.0,511.6716506411091,,104,1,15,RM_FR2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,20,5940.0,7,1946,1950,,,,78,1,15,RM_FR3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2121,50,6240.0,7,1929,1950,0.0,750.7728824101881,,95,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2122,30,6120.0,6,1945,1995,0.0,0.0,,79,1,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2123,50,6240.0,5,1939,1950,240.0,907.4795805633478,,85,1,8,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2124,70,6120.0,5,1923,1950,0.0,1187.6695450094503,,101,1,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2125,50,9144.0,4,1915,2004,0.0,846.5098419935273,,109,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2126,60,8094.0,8,1910,1983,0.0,1285.4713907835487,,114,1,14,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,50,4347.0,8,1910,1950,0.0,744.0301662873544,,114,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2128,30,6291.0,6,1930,1950,0.0,867.3041877668891,,94,1,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2129,70,10266.0,6,1952,1952,0.0,769.1128471541599,,72,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2130,50,6876.0,6,1938,1958,0.0,1574.7601856496067,,86,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,50,10320.0,6,1915,1978,0.0,894.182622913364,,109,1,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2132,30,7200.0,7,1925,1992,0.0,797.3318244478953,,99,1,14,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2133,50,7006.0,6,1925,1950,0.0,585.3791589291365,,99,1,15,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2134,30,10320.0,8,1912,1991,0.0,479.14014237723063,,112,1,16,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2135,190,10320.0,3,1915,1950,0.0,605.7064865649312,,109,1,6,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,20,9488.0,6,1947,1993,0.0,964.0115776099653,,77,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2137,85,,6,1963,1963,0.0,1187.1060176094386,,61,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2138,80,13014.0,5,1978,1978,0.0,1175.6302928490056,,46,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2139,20,10265.0,7,1967,2005,0.0,1012.8862389333618,,57,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2140,85,7703.0,8,1978,1978,0.0,474.2754274060259,,46,0,17,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2141,20,9981.0,5,1967,1967,0.0,1168.9830923257878,,57,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2142,85,7400.0,5,1984,1984,956.0,1260.3394591159747,,40,0,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2143,190,12900.0,4,1920,1950,0.0,1388.6776756769257,,104,1,11,RL_Inside,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,20,9239.0,8,1963,2003,0.0,978.0414386180303,,61,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2145,20,14175.0,8,1956,1956,0.0,1054.423358321561,,68,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2146,190,10532.0,3,1960,1960,0.0,1041.0911958071836,,64,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2147,50,8375.0,7,1941,1973,0.0,629.2460267870397,,83,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2148,80,10200.0,8,1970,1970,0.0,728.349987477928,,54,0,17,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2149,20,20270.0,6,1979,1979,0.0,1572.1360657719922,,45,0,10,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2150,50,5190.0,5,1948,1950,0.0,596.245108932045,,76,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2151,30,19550.0,7,1940,2007,0.0,1568.4901476057569,,84,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,20,9571.0,6,1956,1956,0.0,1627.3307164324297,,68,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2153,90,9350.0,5,1975,1975,0.0,1029.988882417165,,49,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2154,60,9360.0,8,1962,2001,0.0,629.5832838415857,,62,1,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2155,60,9771.0,5,1995,2002,0.0,1151.4983603922183,,29,1,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2156,20,9938.0,5,1994,1994,0.0,1859.323614624339,,30,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2157,60,14171.0,5,1993,1994,0.0,825.1190378824787,,31,1,9,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2158,80,10541.0,5,1996,1996,0.0,612.2952728014881,,28,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2159,60,10616.0,5,2007,2007,0.0,666.6709117227216,,17,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2160,20,9345.0,5,2007,2007,0.0,1259.4309189071107,,17,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2161,20,,5,2008,2008,0.0,1749.0408456786754,,16,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2162,20,11778.0,5,2008,2008,0.0,1809.3104094500568,,16,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2163,80,11454.0,5,1995,1995,0.0,1072.4696493302306,,29,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2164,20,11500.0,6,1966,1966,723.0,1026.547172844988,,58,0,9,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2165,20,9750.0,7,1994,1994,0.0,952.370242212478,,30,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2166,20,8696.0,5,1997,1998,0.0,1315.7031616060333,,27,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2167,60,13142.0,5,1997,1997,0.0,851.229518093529,,27,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2168,60,8998.0,5,2000,2000,0.0,869.0264450080965,,24,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2169,60,12192.0,5,2000,2001,0.0,950.1310192945728,,24,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2170,20,12250.0,6,1978,1978,0.0,791.4827172862547,,46,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2171,20,9216.0,6,1975,1975,0.0,1221.737859431588,,49,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2172,20,,6,1975,2001,596.0,740.5467347625819,,49,1,12,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2173,60,10400.0,5,2001,2001,0.0,1284.8907570526528,,23,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2174,60,9720.0,5,2001,2002,0.0,1148.0103331909118,,23,1,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2175,20,14860.0,5,2002,2003,0.0,1822.86212363889,,22,1,9,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2176,60,10905.0,5,2003,2003,0.0,1093.0269661005257,,21,0,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2177,60,11690.0,5,1999,2000,0.0,941.9902224797413,,25,1,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2178,120,4426.0,5,2004,2004,0.0,909.1144671572706,,20,0,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2179,90,10126.0,5,1997,1998,162.0,1730.0837907799323,,27,1,13,RM_Corner,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2180,20,9750.0,5,2004,2004,0.0,1332.4432219020532,,20,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2181,20,11058.0,6,2007,2007,0.0,1514.7188709537782,,17,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2182,20,9627.0,5,2007,2007,0.0,1604.3897042506394,,17,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2183,20,9825.0,5,1966,1966,0.0,1268.8022781370023,,58,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2184,85,12102.0,5,1976,1976,0.0,411.8469707471895,,48,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2185,20,,6,1976,1976,0.0,1217.185395592752,,48,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2186,80,9638.0,6,1977,1977,120.0,850.8357059664713,,47,0,10,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2187,60,7200.0,7,1976,2001,0.0,653.4017756636762,,48,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2188,20,47007.0,7,1959,1996,0.0,0.0,,65,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2189,90,6012.0,5,1955,1955,0.0,0.0,,69,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,90,,5,1955,1955,0.0,0.0,,69,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2191,190,6931.0,5,1955,1955,0.0,817.6610584571218,,69,0,8,RL_Inside,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2192,50,12180.0,7,1938,2007,0.0,585.0415421116089,,86,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2193,50,8050.0,8,1947,1993,0.0,0.0,,77,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2194,20,9520.0,5,1953,1953,0.0,1063.2812068128146,,71,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2195,80,7692.0,6,1954,1954,0.0,489.20340320110734,,70,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2196,30,5142.0,7,1923,2008,0.0,935.297121528813,,101,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2197,30,7290.0,8,1921,1950,0.0,1185.5214782863206,,103,1,16,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2198,90,7804.0,7,1930,1950,679.0,815.340161394896,,94,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2199,70,8969.0,6,1926,1950,0.0,643.7257212217949,,98,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2200,50,15564.0,6,1914,1995,0.0,808.043300088429,,110,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2201,70,7609.0,9,1925,1997,0.0,787.7269199056717,,99,1,18,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,70,9650.0,3,1923,1950,0.0,841.1347277984723,,101,1,7,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
